*	~	         1	       123	65,04136	0,00432633	41		0,83
*	~	         3	       121	88,64709	7,34914e-06	31		0,76
*	~	         4	       120	93,75678	1,83838e-06	22		0,64
*	~	         5	       119	58,23295	0,0259823	24		0,67
*	~	         8	       116	83,18898	3,1975e-05	33		0,78
*	~	        14	        68	89,98621	4,97796e-06	13		0,43
*	~	        15	        67	59,79208	0,0177145	27		0,71
*	~	        16	        65	69,10297	0,00141855	20		0,60
*	~	        17	        64	118,82802	1,92919e-09	51		0,87
*	~	        18	        63	107,46627	4,40778e-08	47		0,86
*	~	        19	        62	110,47600	1,93115e-08	46		0,86
*	~	        20	        61	99,57298	3,69676e-07	39		0,82
*	~	        28	        55	71,98802	0,000654367	17		0,54
*	~	        32	        50	127,10023	2,00903e-10	29		0,74
*	~	        33	        49	71,17648	0,000811365	12		0,40
*	~	        34	        48	112,76356	1,0064e-08	20		0,60
*	~	        83	       103	76,74181	0,000179756	21		0,62
*	~	        86	       100	121,26084	1,00478e-09	35		0,79
*	~	        87	        99	66,93438	0,00258694	22		0,64
