*	~	        13	       141	96,58308	0,00188242	99		0,97
*	~	        14	       140	222,59994	1,05498e-14	141		1,00
*	~	        15	       139	254,10597	1,42228e-17	150		1,00
*	~	        16	       138	237,54961	4,6125e-16	178		1,00
*	~	        17	       137	317,84952	2,14836e-23	213		1,00
*	~	        19	       136	288,52955	1,04779e-20	195		1,00
*	~	        21	       134	241,29580	2,08956e-16	171		1,00
*	~	        26	        58	275,19731	1,71889e-19	77		0,93
*	~	        34	        57	371,37748	2,76987e-28	102		0,98
*	~	        35	        56	120,95976	1,42611e-05	109		0,99
*	~	        38	       109	108,65808	0,000172167	114		0,99
*	~	        71	        87	185,15054	2,52879e-11	187		1,00
*	~	        72	        86	398,61233	8,74068e-31	206		1,00
*	~	        73	        85	467,77758	3,90075e-37	176		1,00
*	~	        74	        84	294,74748	2,81807e-21	121		1,00
*	~	        75	        83	419,99262	9,58719e-33	155		1,00
*	~	       110	       133	206,96614	2,75315e-13	154		1,00
*	~	       111	       131	337,72194	3,25715e-25	181		1,00
*	~	       113	       130	326,47783	3,55191e-24	160		1,00
*	~	       114	       128	162,31363	2,89283e-09	106		0,98
