*	~	        23	       165	162,73465	3,11901e-05	192		1,00
*	~	        24	       164	180,86448	3,85868e-06	204		1,00
*	~	        24	       165	150,79970	0,000123761	199		1,00
*	~	        25	       163	418,55121	4,56889e-18	205		1,00
*	~	        26	       162	376,14118	6,13186e-16	250		1,00
*	~	        27	       161	378,29954	4,73278e-16	242		1,00
*	~	        31	       160	318,38843	4,82545e-13	202		1,00
*	~	        35	        69	134,65297	0,000805041	112		0,99
*	~	        36	        68	322,38900	3,06723e-13	106		0,98
*	~	        37	        64	152,67345	9,97865e-05	145		1,00
*	~	        37	        65	209,65657	1,39595e-07	149		1,00
*	~	        38	        63	144,20831	0,000262915	114		0,99
*	~	        41	       137	244,52751	2,4754e-09	101		0,98
*	~	        56	        58	103,78987	0,0279099	200		1,00
*	~	        71	       112	316,06910	6,38791e-13	228		1,00
*	~	        72	       110	400,18548	3,78828e-17	248		1,00
*	~	        73	       109	504,01725	2,3235e-22	216		1,00
*	~	        74	       108	191,46532	1,12967e-06	148		1,00
*	~	        95	       103	343,31185	2,73615e-14	172		1,00
*	~	       138	       159	393,84809	7,89116e-17	207		1,00
*	~	       140	       157	528,60235	1,34447e-23	239		1,00
*	~	       143	       156	512,55112	8,60728e-23	174		1,00
*	~	       144	       155	382,47747	2,94381e-16	121		1,00
*	~	       146	       152	101,86013	0,0345873	85		0,95
